ID,Label,Villager,Required Indoor Furniture 1,Required Indoor Furniture 2,Required Indoor Furniture 3,Required Outdoor Furniture 1,Required Outdoor Furniture 2,Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,rhn00,Tank,bingo wheel,die,board game,,,K.K. Groove,wooden chair,zen cushion,long folding table,wooden table,kotatsu,wooden double bed,large magazine rack,wooden bookshelf,hanger rack,outdoor air conditioner,monstera,whiteboard,go board,foosball table,colorful wheel,pinball machine,glass jar,coffee cup,mug,apple pie,snack,blood-orange juice,bottled beverage,desktop computer,Nintendo Switch,phonograph,magazine rack,office materials,humidifier,ringtoss,hourglass,unfinished puzzle,festive top set,chessboard,Tank's photo,wall-mounted TV (50 in.),cuckoo clock,air conditioner,formal paper,party garland,Tank's poster,wood-shade lamp,party wall,sepia puzzle wall,shoji screen,manga-library wall,common flooring,rush tatami flooring,green vinyl flooring,sepia puzzle flooring,green shaggy rug,red-and-blue checked rug,retro dotted rug,red message mat,simple parka (Gray),simple parka (Black),simple parka (Red),simple parka (Pink),simple parka (Yellow),simple parka (Green),simple parka (Light blue),simple parka (Blue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,rhn01,Rhonda,aroma pot,humidifier,Luna's bed,,,K.K. Lullaby,antique chair,piano bench,elegant sofa,antique mini table,elegant console table,antique table,antique bed,elegant bed,antique wardrobe,vintage dresser,tension-pole rack,floor light,hi-fi stereo,cello,harp,grand piano,mini fridge,water cooler,whirlpool bath,antique clock,cream and sugar,fancy tea set,carrot potage,mushroom potage,potato potage,elegant lamp,cube light,glass holder with candle,fancy violin,anthurium plant,Casablanca lilies,magazine,incense burner,fragrance sticks,fragrance diffuser,Baby bear,puppy plushie,sea globe,Rhonda's photo,dreamy wall rack,wall planter,blue rose wreath,Rhonda's poster,wavy-tile wall,blue-crown wall,purple-rose wall,starry-sky wall,rosewood flooring,lobby flooring,simple blue flooring,cloud flooring,elegant blue rug,ivory medium round mat,ivory small round mat,starry-skies rug,white rose rug,terry-cloth nightgown (Pink),terry-cloth nightgown (Orange),terry-cloth nightgown (Cream),terry-cloth nightgown (Lime),terry-cloth nightgown (Green),terry-cloth nightgown (Light blue),terry-cloth nightgown (Blue),terry-cloth nightgown (Purple),terry-cloth shorts (Pink),terry-cloth shorts (Green),terry-cloth shorts (Blue),terry-cloth shorts (Purple),terry-cloth nightcap (Pink),terry-cloth nightcap (Orange),terry-cloth nightcap (Cream),terry-cloth nightcap (Lime),terry-cloth nightcap (Green),terry-cloth nightcap (Light blue),terry-cloth nightcap (Blue),terry-cloth nightcap (Purple),house slippers (Gray),house slippers (Red),house slippers (Pink),house slippers (Yellow),house slippers (Green),house slippers (Blue),house slippers (Navy blue),house slippers (Beige),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,rhn02,Spike,shower booth,cool sofa,skateboard,,,K.K. Steppe,cool chair,vintage stool,vintage sofa,cool side table,cool low table,vintage low table,vintage desk,cool bed,ironwood bed,ironwood dresser,vintage dresser,ironwood cupboard,standard umbrella stand,iron hanger stand,hanger rack,hanging clothing rack,simple panel,ironwood kitchenette,open-frame kitchen,folding floor lamp,rocket lamp,jukebox,deluxe washer,upright vacuum,water cooler,outdoor air conditioner,digital scale,monstera,ironing board,mountain bike,pull-up-bar stand,espresso maker,mug,protein shaker bottle,LCD TV (50 in.),laptop,dispenser,magazine,air circulator,Newton's cradle,Spike's photo,iron wall rack,wall-mounted TV (50 in.),ironwood clock,intercom monitor,air conditioner,shower set,bathroom towel rack,hanging terrarium,potted ivy,key holder,mounted mountain bike,skateboard wall rack,Spike's poster,concrete wall,wavy-tile wall,black-crown wall,skyscraper wall,white window-panel wall,pine-board flooring,gray argyle-tile flooring,monochromatic tile flooring,leopard-print flooring,simple small brown mat,brown shaggy rug,monochromatic wavy rug,brown kitchen mat,career jacket (Gray),career jacket (Red),career jacket (Peach),career jacket (Pink),career jacket (Green),career jacket (Light blue),career jacket (Blue),career jacket (Beige),gilet and shirt (Gray),gilet and shirt (Black),gilet and shirt (Red),gilet and shirt (Blue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,rhn04,Hornsby,vehicle cabin seat,serving cart,,,,Animal City,artsy chair,plush massage chair,antique mini table,small covered round table,small café table,artsy table,table with cloth,study carrel,cool bed,safe,simple panel,short simple panel,portable toilet,cushion,stovetop espresso maker,table setting,golden dishes,coffee cup,DAL mug,tea set,apple tart,orange tart,luncheon plate meal,Chinese-style meal,western-style meal,extravagant meal,bottled beverage,LCD TV (20 in.),tablet device,laptop,book,magazine,aluminum briefcase,DAL model plane,Hornsby's photo,wall-mounted TV (20 in.),Hornsby's poster,hanging monitor,dual hanging monitors,sky wall,starry-sky wall,airplane wall,basic wall,marine pop flooring,monochromatic tile flooring,simple blue flooring,cloud flooring,blue Persian rug,elegant black rug,simple entrance mat,red carpet,DAL tee,flight-crew uniform (Gray),flight-crew uniform (Black),flight-crew uniform (Red),flight-crew uniform (Light blue),flight-crew uniform (Navy blue),pilot's uniform (Black),pilot's uniform (Light blue),pilot's uniform (Navy blue),pilot's hat (Black),pilot's hat (Light blue),pilot's hat (Navy blue),DAL slippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,rhn05,Azalea,pear wardrobe,iron garden table,iron garden chair,,,K.K. Groove,bamboo stool,glowing-moss stool,bamboo bench,vintage TV tray,pear bed,bamboo shelf,bamboo partition,bamboo floor lamp,streetlamp,bamboo speaker,fan palm,evergreen ash,cactus,greenhouse box,glowing-moss balloon,green-leaf pile,garbage bin,bamboo doll,tea set,spaghetti genovese,melon soda,bamboo drum,mini-cactus set,floating-biotope planter,fragrance sticks,Baby panda,porcelain vase,Azalea's photo,hanging terrarium,exit sign,glowing-moss wreath,Azalea's poster,enamel lamp,vine garland,hanging glowing moss,green painted-wood wall,green molded-panel wall,green-paint wall,green honeycomb-tile wall,green floral flooring,green honeycomb tile,green rubber flooring,daisy meadow,green kilim-style carpet,green shaggy rug,green stripes rug,botanical rug,No. 3 shirt,balmacaan coat (Avocado),balmacaan coat (Navy blue),balmacaan coat (Beige),glowing-moss pointed cap,tweed cap (Green),tweed cap (Blue),tweed cap (Brown),cucumber pack,hand-knit pouch (Green),hand-knit pouch (Purple),green umbrella,leaf umbrella,green balloon,pear,pear tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,rhn07,Merengue,store shelf,mixed-fruits tart,cooking tools,,,Animal City,office chair,sturdy office desk,upright locker,tall file cabinet,kitchen stove,kitchen counter,double-door refrigerator,rolling cart,caged cart,dessert case,milk can,cutting board,stand mixer,microwave,stewpot,mixer,glass jar,cans,tea set,fruit basket,coconut oil,frosted cookies,veggie cupcakes,coconut pudding,brown-sugar pound cake,iced coffee,carton beverage,clipboard,shopping bag,cooler box,Merengue's photo,brown sugar,flour,sugar,whole-wheat flour,pot rack,wall clock,bulletin board,Merengue's poster,fluorescent light,range hood,frozen-foods freezer wall,white window-panel wall,office wall,basic wall,operating-room flooring,restaurant-kitchen flooring,gray argyle-tile flooring,white mosaic-tile flooring,green kitchen mat,aluminum rug,rubber mud mat,cookie rug,chef's outfit (Black),chef's outfit (Red),chef's outfit (Orange),chef's outfit (Yellow),chef's outfit (Green),chef's outfit (Blue),chef's outfit (Brown),chef's hat,carrot,tomato,yellow pumpkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,rhn08,Renée,utility pole,cruiser bike,fence,,,Agent K.K.,plastic bench,cardboard table,plastic clothing organizer,streetlamp,round streetlight,portable toilet,flower bed,garbage pail,trash bags,vertical banner,drink machine,scooter,minicar,excavator,jackhammer,safety barrier,construction sign,cone,tire stack,oil barrel,stepladder,construction scaffolding,iron frame,manhole cover,RC helicopter,basketball hoop,springy ride-on,tire toy,sandbox,plain wooden shop sign,drinking fountain,handwashing area,decorative bottles,magazine,ball,baseball set,skateboard,Renée's photo,Renée's poster,tree-lined wall,ivy wall,rice-paddy wall,chain-link fence,ramshackle flooring,construction-site flooring,hopscotch flooring,sandlot,shanty mat,sloppy rug,light stones rug,rubber mud mat,big-star tee,canned apple juice,canned grape juice,canned tea,old tire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,shp00,Vesta,fireplace,rocking chair,old sewing machine,,,Two Days Ago,high chair,Moroccan footrest,Moroccan sofa,antique table,birthday table,antique bed,baby bed,stroller,antique wardrobe,log decorative shelves,brick oven,acoustic guitar,grand piano,cypress plant,spinning wheel,Mama bear,Papa bear,cat tower,rocking horse,festive tree,mug,sea-bass pie,apple pie,golden candlestick,owl clock,Casablanca lilies,firewood,puppy plushie,dolly,toy box,decorative plate,Vesta's photo,wall-mounted TV (50 in.),timber doorplate,flowery painting,perfect painting,Vesta's poster,wooden pendant light,cabin wall,common wall,red-brick wall,falling-snow wall,rosewood flooring,birch flooring,pine-board flooring,red-brick flooring,red kilim-style carpet,red Persian rug,elegant brown rug,red brick rug,heart sweater (Red),heart sweater (Pink),colorful striped knit cap (Red),colorful striped knit cap (Yellow),colorful striped knit cap (Green),colorful striped knit cap (Light blue),colorful striped knit cap (Blue),colorful striped knit cap (Purple),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,shp01,Baabara,studio spotlight,stage lights,,,,K.K. Aria,elegant chair,folding chair,piano bench,elegant sofa,elegant console table,elegant bed,elegant dresser,hanging clothing rack,wooden full-length mirror,full-length mirror,elegant mirror,curtain partition,safety railing,castle wall,medieval building side,ruined decorated pillar,castle tower,castle gate,ruined arch,floor light,stylish spotlight,video camera,hi-fi stereo,PA speaker,floor monitor,grand piano,grass standee,hedge standee,tree standee,mountain standee,poster stand,glowing-moss boulder,plate armor,beautiful statue,gallant statue,robust statue,valiant statue,SLR camera,rattan towel basket,Baabara's photo,studio wall spotlight,stylish wall spotlight,Baabara's poster,chandelier,hanging stage lights,drapery,dojo wall,chocolate hallway wall,heavy-curtain wall,circus wall,stately wall,glowing-moss ruins wall,glowing-moss forest wall,pine-board flooring,dark-block flooring,stone tile,circus flooring,cloud flooring,simple medium black mat,elegant brown rug,red carpet,stage rug,ballet outfit (White),ballet outfit (Black),ballet outfit (Red),ballet outfit (Pink),ballet outfit (Yellow),ballet outfit (Mint),ballet outfit (Blue),ballet outfit (Purple),tiara (Silver),tiara (Rose gold),tiara (Gold),ballet slippers (Black),ballet slippers (Pink),ballet slippers (Red),ballet slippers (Yellow),ballet slippers (Mint),ballet slippers (Blue),ballet slippers (Purple),ballet slippers (White),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,shp02,Eunice,wood-burning stove,stewpot,sewing project,,,Space K.K.,rocking chair,Moroccan footrest,simple stool,Moroccan sofa,wooden-block bench,wooden mini table,Nordic low table,kotatsu,log bed,open wooden shelves,wooden bookshelf,ranch cupboard,ironwood cupboard,ranch kitchen,compact kitchen,brick oven,gas range,retro stereo,mini fridge,round space heater,sauna heater,fireplace,long bathtub,cypress plant,yoga mat,hearth,cushion,soup kettle,simple kettle,mug,yunomi teacup,minestrone soup,bread gratin,pumpkin soup,antique radio,book,book stands,magazine rack,scrapbook,framed photo,sturdy sewing box,sewing machine,firewood,decoy duck,Baby bear,puppy plushie,modeling clay,painting set,unfinished puzzle,board game,Eunice's photo,cuckoo clock,retro radiator,corkboard,tree's bounty mobile,broom and dustpan,tapestry,deer decoration,paw-print doorplate,timber doorplate,Eunice's poster,stained-glass light,cabin wall,stone wall,brown-brick wall,modern shoji-screen wall,common flooring,wooden-knot flooring,light herringbone flooring,dark-block flooring,white simple small mat,green shaggy rug,red Persian rug,red medium round mat,pom-pom sweater (White),pom-pom sweater (Pink),pom-pom sweater (Blue),reindeer sweater (Red),reindeer sweater (Green),reindeer sweater (Brown),snowy sweater (Gray),snowy sweater (Black),snowy sweater (Blue),knit pants (Gray),knit pants (Red),knit pants (Light blue),knit pants (Brown),knit skirt (Pink),knit skirt (Mustard),knit skirt (Light blue),knit skirt (Brown),sweater dress (Olive),sweater dress (Dark brown),sweater dress (Beige),knit cap with earflaps (Gray),knit cap with earflaps (Ruby red),knit cap with earflaps (Pink),knit cap with earflaps (Moss green),knit cap with earflaps (Green),knit cap with earflaps (Blue),knit cap with earflaps (Beige),terry-cloth socks (Gray),terry-cloth socks (Red),terry-cloth socks (Pink),terry-cloth socks (Green),terry-cloth socks (Blue),terry-cloth socks (Purple),terry-cloth socks (Beige),faux-fur ankle booties (Ruby red),faux-fur ankle booties (Olive),faux-fur ankle booties (Navy blue),faux-fur ankle booties (Beige),faux-shearling boots (Gray),faux-shearling boots (Black),faux-shearling boots (Pink),faux-shearling boots (Green),faux-shearling boots (Beige),faux-fur bag (Pink),faux-fur bag (Purple),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,shp03,Stella,peacock chair,lily record player,,flower bed,,K.K. Waltz,peach chair,ranch chair,simple chair,Moroccan footrest,simple stool,wooden stool,Moroccan sofa,simple sofa,ranch tea table,table with cloth,wooden table,loft bed with desk,dreamy bed,ranch bed,ranch wardrobe,wooden chest,dreamy shelves,simple vanity,wooden full-length mirror,tension-pole rack,ranch kitchen,floor lamp,shaded floor lamp,refrigerator,flower tabletop mirror,analog kitchen scale,mixer,decorative bottles,peach smoothie,glass holder with candle,LCD TV (20 in.),LCD TV (50 in.),anthurium plant,mini-cactus set,magazine rack,piggy bank,tissue box,first-aid kit,sewing machine,ironing set,accessories stand,aroma pot,fragrance diffuser,peach surprise box,magic kit,Stella's photo,simple wall shelf,dreamy wall rack,ventilation fan,cute wall-mounted clock,floral swag,dried-flower garland,tapestry,Stella's poster,milk-glass lamp,shaded pendant lamp,imperial lamp,dreamy hanging decoration,strawberry-chocolate wall,pink simple-cloth wall,pink flower-print wall,pink blossoming wall,birch flooring,pink-paint flooring,kitschy tile,berry-chocolates flooring,pink Hawaiian quilt rug,peach checked rug,pink rose rug,pink heart rug,frilly dress (Pink),frilly dress (Brown),frilly dress (Yellow),frilly dress (Green),peach,pink cosmos,pink hyacinths,pink lilies,pink roses,pink tulips,peach tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,shp04,Cashmere,beach chairs with parasol,beach ball,sand castle,,,K.K. Mambo,lawn chair,shell stool,rattan end table,orange end table,shell table,beach chair,beach towel,inflatable sofa,shell bed,curtain partition,shell partition,shell arch,palm-tree lamp,portable toilet,shower booth,changing room,plastic pool,soccer goal,volleyball net,scoreboard,lifeguard chair,life ring,handy water cooler,frozen-treat set,coconut milk,blood-orange juice,shell lamp,upright speaker,shell speaker,portable record player,ukulele,rattan towel basket,cooler box,ball,Cashmere's photo,bathroom towel rack,shell wreath,Cashmere's poster,blue simple-cloth wall,starry-sky wall,tropical vista,ocean-horizon wall,sandy-beach flooring,starry-sands flooring,water flooring,oasis flooring,ivory simple bath mat,white wooden-deck rug,shell rug,summer-shell rug,bold muumuu (Pink),bold muumuu (Navy blue),hibiscus muumuu (Red),hibiscus muumuu (Pink),hibiscus muumuu (Yellow),shell dress (Red),shell dress (Pink),shell dress (Yellow),shell dress (Mint),shell dress (Blue),shell dress (Purple),flip-flops (White),flip-flops (Red),flip-flops (Pink),flip-flops (Orange),flip-flops (Yellow),flip-flops (Green),flip-flops (Light blue),flip-flops (Blue),shellfish pochette,beach umbrella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,shp07,Willow,espresso maker,coffee cup,antique mini table,,,Chillwave,antique chair,antique console table,antique table,antique bureau,antique bed,antique wardrobe,antique vanity,kitchen island,gas range,cypress plant,yucca,Mama bear,antique clock,coffee grinder,stovetop espresso maker,simple kettle,cream and sugar,cookies,plain cupcakes,iced caffè latte,iced coffee,phonograph,antique radio,anthurium plant,Casablanca lilies,book,fragrance sticks,Baby bear,Willow's photo,antique phone,potted ivy,wall planter,rose wreath,Willow's poster,milk-glass lamp,white-brick wall,green-paint wall,yellow flower-print wall,green delicate-blooms wall,rosewood flooring,white-brick flooring,random-square-tile flooring,gray argyle-tile flooring,elegant beige rug,yellow argyle rug,lacy rug,yellow rose rug,blossom tee (Pink),blossom tee (Yellow),blossom tee (Green),blossom tee (Blue),blossom tee (Purple),lacy shirt (Black),lacy shirt (Beige),wooden-frame glasses (Brown),wooden-frame glasses (Dark brown),embroidered shoes (White),embroidered shoes (Black),embroidered shoes (Red),embroidered shoes (Blue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,shp08,Curlos,big festive tree,holiday candle,,illuminated tree,,K.K. Sonata,lawn chair,ranch chair,rocking chair,double sofa,outdoor folding table,Nordic low table,Nordic lowboard,Nordic table,ranch bed,beach chair,hammock,beach towel,serving cart,upright piano,fireplace,barbecue,surfboard,sleigh,tree's bounty big tree,festive tree,illuminated present,illuminated reindeer,illuminated snowflakes,giant ornament,ornament garland,ornament tree,three-tiered snowperson,chafing dish,table setting,cream and sugar,fancy tea set,seafood salad,bread gratin,organic bread,spaghetti genovese,risotto,seafood pizza,barred-knifejaw carpaccio,pesce all&apos;acqua pazza,pound cake,apple pie,Yule log,colorful juice,nova light,ornament table lamp,candle,golden candlestick,phonograph,star clock,firewood,snow globe,beach ball,tree's bounty little tree,tabletop festive tree,Curlos's photo,wall-mounted candle,starry garland,snowflake wreath,Curlos's poster,starry wall,tropical vista,falling-snow wall,Jingle wall,dark-block flooring,red-brick flooring,simple purple flooring,starry-sands flooring,festive rug,colorful vinyl sheet,red medium round mat,yellow star rug,tree sweater,surfing shorts (Gray),surfing shorts (Pink),surfing shorts (Green),surfing shorts (Blue),surfing shorts (Purple),flip-flops (White),flip-flops (Red),flip-flops (Pink),flip-flops (Orange),flip-flops (Yellow),flip-flops (Green),flip-flops (Light blue),flip-flops (Blue),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,shp09,Wendy,kotatsu,Japanese dresser,moss ball,,,K.K. Folk,zen cushion,pile of zen cushions,floor seat,zen low table,zen lowboard,futon,stair dresser,log decorative shelves,bamboo shelf,shoji divider,clay furnace,retro TV,round space heater,bonsai shelf,wooden waste bin,hearth,mochi pestle,simple kettle,yunomi teacup,snack,LCD TV (50 in.),Nintendo Switch,ACNH Nintendo Switch,cute music player,pine bonsai tree,piggy bank,tissue box,cordless phone,incense burner,humidifier,plastic canister,puppy plushie,wooden-block toy,unfinished puzzle,fortune-telling set,board game,chessboard,small vase,Wendy's photo,broom and dustpan,hanging scroll,Wendy's poster,zen light,crepe-design wall,modern shoji-screen wall,modern tearoom wall,white-shelving wall,rush tatami,tatami,tatami flooring,gravel flooring,simple medium avocado mat,oval entrance mat,dark bamboo rug,tatami mat,hanten jacket (Green),hanten jacket (Dark blue),hanten jacket (Purple),hanten jacket (Brown),simple visiting kimono (Gray),simple visiting kimono (Pink),simple visiting kimono (Orange),simple visiting kimono (Yellow),simple visiting kimono (Pale green),simple visiting kimono (Aqua),simple visiting kimono (Indigo blue),simple visiting kimono (Wisteria),orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,shp10,Timbra,nova light,telescope,crescent-moon chair,,,K.K. Soul,iron garden chair,iron garden table,elegant console table,elegant bed,Gemini closet,elegant dresser,elegant mirror,floor light,Pisces lamp,garden lantern,Virgo harp,Aries rocking chair,desk mirror,colorful juice,Scorpio lamp,candle,golden candlestick,glass holder with candle,SLR camera,upright speaker,star clock,magazine,scrapbook,unfolded reference sheet,Timbra's photo,wall-mounted candle,starry garland,Timbra's poster,spiral chandelier,wavy-tile wall,starry-sky wall,starry wall,arched-window wall,brown iron-parquet flooring,starry-sands flooring,cloud flooring,galaxy flooring,starry-skies rug,Earth rug,fluffy rug,yellow star rug,starry tank,star hairpin (Black),star hairpin (Pink),star hairpin (Yellow),star hairpin (Mint),star hairpin (Purple),star head,star shades (Pink),star shades (Yellow),star shades (Green),star shades (Blue),star shades (Purple),star pochette,star wand,star net,Aries fragment,Cancer fragment,large star fragment,Libra fragment,Scorpius fragment,star fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,shp11,Frita,busing station,diced-salad sandwich set,,standing shop sign,,K.K. Mariachi,garden chair,diner counter chair,diner sofa,garden table,diner dining table,diner counter table,beach chair,large magazine rack,standard umbrella stand,powder-room booth,short simple panel,plant partition,floor lamp,soft-serve lamp,mini fridge,schefflera,menu chalkboard,frozen-drink machine,popcorn machine,candy machine,crane game,dartboard,deep fryer,espresso maker,glass jar,cans,decorative bottles,fish and chips,french fries,pizza margherita,caprese sandwich set,veggie sandwich set,popcorn snack set,carton beverage,tablet device,shopping bag,skateboard,Frita's photo,wall shelf with bottles,ventilation fan,wall-mounted TV (50 in.),diner neon clock,framed poster,Frita's poster,enamel lamp,hanging monitor,dual hanging monitors,ceiling fan,red two-toned tile wall,concession-stand wall,ice-cream-shoppe wall,blackboard wall,dark herringbone flooring,cute-paint flooring,berry-chocolates flooring,fast-food flooring,simple medium black mat,red argyle rug,rough rug,yellow message mat,fast-food uniform (Black),fast-food uniform (Blue),fast-food uniform (Pink),fast-food uniform (Orange),fast-food uniform (Green),fast-food uniform (Brown),hot-dog costume,fast-food cap (Black),fast-food cap (Blue),fast-food cap (Pink),fast-food cap (Orange),fast-food cap (Green),fast-food cap (Brown),hot-dog hood (Red),paper restaurant cap (White & red),paper restaurant cap (White & black),paper restaurant cap (Pink),paper restaurant cap (White & green),paper restaurant cap (White & yellow),paper restaurant cap (Brown),delivery bag (Black),delivery bag (Pink),delivery bag (Yellow),delivery bag (Green),delivery bag (Blue),delivery bag (Brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,shp12,Muffy,antique clock,antique mini table,,street lamp with banners,,K.K. Fugue,antique chair,elegant chair,iron garden chair,throne,elegant sofa,iron garden bench,iron garden table,antique console table,elegant console table,antique table,antique bureau,antique bed,elegant bed,antique wardrobe,elegant dresser,antique vanity,castle wall,decorative pillar,gazebo,retro stereo,golden toilet,tankless toilet,bidet,claw-foot tub,golden bathtub,fancy bathroom vanity,yucca,triangular topiary,display stand,lighted display stand,Aries rocking chair,park fountain,plate armor,fine vase,golden vase,Aquarius urn,beautiful statue,gallant statue,valiant statue,golden dishes,elegant lamp,golden candlestick,phonograph,chessboard,porcelain vase,decorative plate,golden decorative plate,Muffy's photo,floral sconce,stylish wall spotlight,fancy frame,famous painting,moving painting,scenic painting,serene painting,Muffy's poster,milk-glass lamp,spiral chandelier,chandelier,blue-crown wall,beige art-deco wall,stately wall,black European-style wall,gold iron-parquet flooring,stone tile,arabesque flooring,palace tile,purple Persian rug,brown cow-print rug,red carpet,starry-skies rug,ruffled dress (Black),ruffled dress (Red),ruffled dress (Purple),lace socks (White),lace socks (Black),lace socks (Pink),lace socks (Green),lace socks (Beige),shiny bow platform shoes (White),shiny bow platform shoes (Black),shiny bow platform shoes (Red),shiny bow platform shoes (Pink),shiny bow platform shoes (Light blue),shiny bow platform shoes (Purple),shiny bow platform shoes (Light purple),lacy parasol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
